,A1,A2,ttest_p,A2_expr_A1_NE,A2_expr_A1_E,ttest_p_correct,SL,A1_ensembl,A2_ensembl,percent_matched_in_paralog,WGD,any_complex,any_essential,same_complex,same_chr,closest,A1_entrez,A2_entrez
932,FUBP1,KHSRP,9.127263453059776e-05,7.891450485904267,7.4773949339332555,0.0011449994635252224,True,ENSG00000162613,ENSG00000088247,0.6397520000000001,WGD,True,True,False,False,True,8880,8570
933,SSBP4,SSBP3,0.012661946270762026,4.57730734563191,5.272980416250001,0.07703036878433486,False,ENSG00000130511,ENSG00000157216,0.7194809999999999,WGD,False,False,False,False,True,170463,23648
934,CTDSP2,CTDSPL,0.7216996224413395,3.629038112968968,3.508443664583062,0.9023231546925821,False,ENSG00000175215,ENSG00000144677,0.627306,WGD,False,False,False,False,True,10106,10217
935,AP1M1,AP1M2,0.0048070459442086716,3.683027089861117,1.45210728983975,0.03643340238548157,True,ENSG00000072958,ENSG00000129354,0.7724139999999999,WGD,True,False,True,True,True,8907,10053
936,NIPAL2,NIPAL3,0.010947339350864777,3.787435561434756,3.359973288359864,0.06866624234214838,True,ENSG00000104361,ENSG00000001461,0.44386400000000004,WGD,False,False,False,False,True,79815,57185
937,MPZL1,MPZ,0.5313701351380193,1.0617475588335916,1.2172315466429902,0.7951656026706682,False,ENSG00000197965,ENSG00000158887,0.304833,SSD,False,False,False,True,True,9019,4359
938,RANBP3,RANBP3L,0.7275404270456154,0.13400542563200776,0.1497760751568463,0.9046344451313929,False,ENSG00000031823,ENSG00000164188,0.28042300000000003,WGD,False,False,False,False,True,8498,202151
939,ATP2B4,ATP2B1,0.08298910634016615,4.3405875170515404,3.9494387892150002,0.2880862298335157,False,ENSG00000058668,ENSG00000070961,0.7717839999999999,WGD,False,False,False,False,True,493,490
940,IL6R,CNTFR,0.3344428333475986,0.6426447701765362,0.10696857675923332,0.6534387903966508,False,ENSG00000160712,ENSG00000122756,0.209402,SSD,True,False,False,False,True,3570,1271
941,NUBPL,NUBP1,0.9886684109972312,4.785161358298766,4.7864150176402696,0.9940215477787491,False,ENSG00000151413,ENSG00000103274,0.341693,SSD,False,False,False,False,True,80224,4682
942,CEBPE,CEBPA,0.0962583117402809,0.5974458801801871,1.1448440730620402,0.3212731542304054,False,ENSG00000092067,ENSG00000245848,0.3879,WGD,True,False,False,False,True,1053,1050
943,CEBPB,CEBPA,0.8581253161880499,0.6092031609490699,0.5745514403776468,0.950734027559731,False,ENSG00000172216,ENSG00000245848,0.269565,WGD,True,False,False,False,True,1051,1050
944,CCND1,CCND2,0.0005300326003186625,2.02769186268171,1.2914648622100924,0.005638183040816649,True,ENSG00000110092,ENSG00000118971,0.6067800000000001,WGD,True,True,False,False,True,595,894
945,CCND3,CCND2,0.025953484233904124,1.5422562553179364,0.9352177593184472,0.13077392748330086,False,ENSG00000112576,ENSG00000118971,0.616438,WGD,True,True,False,False,True,896,894
946,CDX2,CDX1,5.0881001086233095e-43,0.1331890707933038,3.5790479093211727,3.0850846991952666e-40,False,ENSG00000165556,ENSG00000113722,0.434505,WGD,True,False,False,False,True,1045,1044
947,CCS,SOD1,0.17362366638545518,8.415084203519733,8.25772596759606,0.4590428040045682,False,ENSG00000173992,ENSG00000142168,0.273723,SSD,False,False,False,False,True,9973,6647
948,HOXC4,HOXA4,0.8007130577472046,1.6837397248257786,1.5879856481482002,0.9342508351777841,False,ENSG00000198353,ENSG00000197576,0.537879,WGD,False,False,False,False,True,3221,3201
949,PLAGL2,PLAG1,0.6974934218663075,1.4921429678862792,1.5979884560364004,0.8897198698280598,False,ENSG00000126003,ENSG00000181690,0.512097,WGD,False,False,False,False,True,5326,5324
950,PDE4DIP,CDK5RAP2,0.22927788672151336,4.893422207136045,4.822482100795685,0.5326391774539372,False,ENSG00000178104,ENSG00000136861,0.209568,SSD,False,False,False,False,True,9659,55755
951,MCTP1,MCTP2,0.775946530285567,1.8156987644452665,1.677311889541618,0.9243266133526172,False,ENSG00000175471,ENSG00000140563,0.42042,WGD,False,False,False,False,True,79772,55784
952,LOXL1,LOX,0.059110938737020224,2.2860347235615657,4.069687260240166,0.23476593354288164,False,ENSG00000129038,ENSG00000113083,0.3797910000000001,WGD,False,False,False,False,True,4016,4015
953,RHOF,RHOD,0.019178649504606703,3.0938662445682352,2.195563449236604,0.1032129096120698,False,ENSG00000139725,ENSG00000173156,0.50237,SSD,True,False,False,False,True,54509,29984
954,RXRA,RXRG,0.07029874202883511,0.4188886830610715,0.025503087381093543,0.26250596927656233,False,ENSG00000186350,ENSG00000143171,0.707792,WGD,True,False,False,False,True,6256,6258
955,TRIM71,TRIM3,0.4338960468911055,3.320539453693061,3.5658014515249996,0.7348760794179897,False,ENSG00000206557,ENSG00000110171,0.27534600000000004,SSD,True,False,False,False,True,131405,10612
956,ACTB,ACTG1,0.0040873939084444455,11.235901600257911,11.028709328137106,0.03204728241146745,True,ENSG00000075624,ENSG00000184009,0.989333,WGD,True,True,True,False,True,60,71
957,PHIP,BRWD3,0.9261978718357672,2.4533781937779353,2.47561244678125,0.9732836099764648,False,ENSG00000146247,ENSG00000165288,0.54201,WGD,False,False,False,False,True,55023,254065
958,UBA6,UBA1,0.05206625383290192,7.081629653997386,6.876681065851819,0.21330746784245175,False,ENSG00000033178,ENSG00000130985,0.40779499999999996,SSD,False,False,False,False,True,55236,7317
959,SLAMF9,CD84,0.3594123394122336,0.17677012621945354,0.014073311400144443,0.6761085408290781,False,ENSG00000162723,ENSG00000066294,0.314879,SSD,False,False,False,True,True,89886,8832
960,CAPN9,CAPN3,0.14560846424396168,1.3053833974629878,0.8481483404764231,0.4100027808974711,False,ENSG00000135773,ENSG00000092529,0.56087,WGD,False,False,False,False,True,10753,825
961,TLE3,TLE4,0.2059921386845995,2.8879170848141547,2.2496580965315,0.4969492045985232,False,ENSG00000140332,ENSG00000106829,0.8251299999999999,WGD,True,True,False,False,True,7090,7091
962,CHMP4B,CHMP4C,9.230358077927252e-14,4.2049591114459135,2.3664744131131794,3.815913941761289e-12,True,ENSG00000101421,ENSG00000164695,0.651786,WGD,True,True,True,False,True,128866,92421
963,GDI2,GDI1,0.004366720363050516,6.587600321747117,6.1296317937429645,0.03352762456059045,True,ENSG00000057608,ENSG00000203879,0.8426969999999999,WGD,False,False,False,False,True,2665,2664
964,RNF115,RNF126,0.010996652948003496,5.286093607895503,5.561831353386842,0.06873852822136893,False,ENSG00000265491,ENSG00000070423,0.4605260000000001,SSD,False,False,False,False,True,27246,55658
965,JAK1,TYK2,0.0057574156170733465,5.936533593078012,6.53443037861,0.042228786320388775,False,ENSG00000162434,ENSG00000105397,0.448873,WGD,True,False,False,False,True,3716,7297
966,CHD7,CHD9,0.019926947398534508,3.730776767385984,4.409409746610001,0.10660916858215964,False,ENSG00000171316,ENSG00000177200,0.487154,WGD,False,False,False,False,True,55636,80205
967,KAT2A,KAT2B,0.149001411145551,2.402830862134649,1.830615509072,0.4144244141800569,False,ENSG00000108773,ENSG00000114166,0.698925,WGD,True,True,False,False,True,2648,8850
968,FAM161B,FAM161A,0.2035298174132804,2.4029726610072,2.6966514509816153,0.4937839624190487,False,ENSG00000156050,ENSG00000170264,0.233803,WGD,False,False,False,False,True,145483,84140
969,TFDP1,TFDP3,0.7325769430395317,0.032913898891398244,0.041857287432658284,0.9060916912770538,False,ENSG00000198176,ENSG00000183434,0.746341,WGD,True,False,False,False,True,7027,51270
970,GSX2,GSX1,0.2508145576694307,0.012859452998753466,0.0649278019605,0.5608281704344666,False,ENSG00000180613,ENSG00000169840,0.424342,WGD,False,False,False,False,True,170825,219409
971,HAO2,HAO1,0.5235600663393493,0.02740679701459676,0.004892514664210345,0.7929689930651759,False,ENSG00000116882,ENSG00000101323,0.44780200000000003,WGD,False,False,False,False,True,51179,54363
972,ITGB5,ITGB3,0.30816197088000497,1.7670025394310045,1.9963630227417792,0.630368439761197,False,ENSG00000082781,ENSG00000259207,0.544431,SSD,True,True,False,False,True,3693,3690
973,SLCO4A1,SLCO4C1,0.825897832689655,0.30334285467203315,0.2483278471545833,0.9412958381343874,False,ENSG00000101187,ENSG00000173930,0.387812,SSD,False,False,False,False,True,28231,353189
974,RET,KIT,0.17925798565863854,0.851455911554585,1.6147836383646428,0.4612026533423813,False,ENSG00000165731,ENSG00000157404,0.206463,SSD,True,False,False,False,True,5979,3815
975,SLC9A3,SLC9A5,0.5041651220447887,1.364552125915104,1.5196344965261075,0.7785028497448817,False,ENSG00000066230,ENSG00000135740,0.521583,WGD,True,False,False,False,True,6550,6553
976,AP3S2,AP3S1,0.3905877406174381,5.948576331371673,6.219114422855,0.6988783468691798,False,ENSG00000157823,ENSG00000177879,0.8341970000000001,WGD,True,False,True,False,True,10239,1176
977,CHCHD2,CHCHD10,0.4820047268036333,5.213385596264866,5.1132802905361014,0.7670748889377156,False,ENSG00000106153,ENSG00000250479,0.377483,WGD,False,False,False,False,True,51142,400916
978,SH3PXD2A,SH3PXD2B,0.5790238128100522,2.8765813639414177,3.0592630916422348,0.8286737336754406,False,ENSG00000107957,ENSG00000174705,0.352036,WGD,False,False,False,False,True,9644,285590
979,LRRC32,NRROS,0.16593728231640992,1.1739498577101974,1.9330646325824448,0.4451916173061204,False,ENSG00000137507,ENSG00000174004,0.34592100000000003,SSD,False,False,False,False,True,2615,375387
980,CHP1,CHP2,0.4734167252545667,0.16521997260330154,0.08446431202946571,0.7618656576004876,False,ENSG00000187446,ENSG00000166869,0.605128,SSD,False,False,False,False,True,11261,63928
981,MAPRE1,MAPRE3,0.9401719932718466,3.215879556593648,3.2046183638824397,0.9793255263333464,False,ENSG00000101367,ENSG00000084764,0.6604479999999999,WGD,False,False,False,False,True,22919,22924
982,CTPS1,CTPS2,2.1472257785081754e-05,3.391433562974985,3.00567692450404,0.00032279369347986537,True,ENSG00000171793,ENSG00000047230,0.741117,WGD,False,False,False,False,True,1503,56474
983,FGF6,FGF4,0.7653171322484531,0.049948877905552004,0.0,0.921833830358768,False,ENSG00000111241,ENSG00000075388,0.5,WGD,False,False,False,False,True,2251,2249
984,RFFL,RNF34,0.8749909178649307,4.953877520641545,4.945654772324052,0.9548721409133434,False,ENSG00000092871,ENSG00000170633,0.429752,WGD,False,False,False,False,True,117584,80196
985,SRSF5,SRSF6,0.7057300860905948,6.661956439047698,6.725348303330832,0.8957741853201178,False,ENSG00000100650,ENSG00000124193,0.6323529999999999,SSD,True,True,True,False,True,6430,6431
986,SRSF4,SRSF6,0.3519809830171661,6.66009305738122,6.823094495074545,0.6733594301052122,False,ENSG00000116350,ENSG00000124193,0.4939270000000001,WGD,True,True,True,False,True,6429,6431
987,RSU1,LRRC18,0.015189067452241878,0.03160118832568196,0.14302434581886364,0.0882712897623897,False,ENSG00000148484,ENSG00000165383,0.223827,SSD,False,False,False,True,True,6251,474354
988,OVOL2,OVOL1,0.3372337820568805,1.0482536735511356,0.6443943113222249,0.6560729941833857,False,ENSG00000125850,ENSG00000172818,0.505455,WGD,True,False,False,False,True,58495,5017
989,DNAJB1,DNAJB4,0.21992985813683855,3.8560424012550736,3.6260571221053337,0.5168635813319242,False,ENSG00000132002,ENSG00000162616,0.6588240000000001,WGD,True,False,False,False,True,3337,11080
990,ZNF83,ZNF534,2.4644947880194045e-08,0.06641964391549571,0.6072602913967665,5.53446422149049e-07,False,ENSG00000167766,ENSG00000198633,0.414729,SSD,False,False,False,True,True,55769,147658
991,PACS2,PACS1,0.18006066418739874,4.4592305251577935,4.8020080660058335,0.4626134860972858,False,ENSG00000179364,ENSG00000175115,0.566372,WGD,True,False,False,False,True,23241,55690
992,ZFPM1,ZFPM2,0.07443337554714867,0.7419604898862476,0.08442955765049999,0.2696172859376907,False,ENSG00000179588,ENSG00000169946,0.296223,WGD,False,False,False,False,True,161882,23414
993,CARM1,PRMT3,0.5168212451181721,4.336092907013401,4.381891082373588,0.7874935417928083,False,ENSG00000142453,ENSG00000185238,0.228618,SSD,True,True,False,False,True,10498,10196
994,RAB7A,RAB9B,0.13694329244188724,0.6255213591147313,0.5399942056449011,0.3985597583228686,False,ENSG00000075785,ENSG00000123570,0.5024150000000001,SSD,False,False,False,False,True,7879,51209
995,KAT7,KAT8,0.11731541683860945,4.9204914620982265,5.114212276906819,0.3642448946008201,False,ENSG00000136504,ENSG00000103510,0.301146,WGD,True,True,False,False,True,11143,84148
996,HSD17B12,HSD17B3,0.2004661848634897,0.4551966763918036,0.3818026539576047,0.4901182664874836,False,ENSG00000149084,ENSG00000130948,0.397436,SSD,False,False,False,False,True,51144,3293
997,RBM38,RBM24,0.22974707353204035,1.2286604828703205,0.8374176849536552,0.5329148883128789,False,ENSG00000132819,ENSG00000112183,0.661088,WGD,False,False,False,False,True,55544,221662
998,MBTD1,L3MBTL2,0.5628348024464696,3.9074624525406154,3.8429296964670967,0.8172446752639454,False,ENSG00000011258,ENSG00000100395,0.565287,WGD,True,False,False,False,True,54799,83746
999,CES4A,CES1,0.2327540510506969,1.476036849857569,0.33197899623757143,0.5362540892337037,False,ENSG00000172824,ENSG00000198848,0.4209399999999999,SSD,False,False,False,True,True,283848,1066
1000,TXNRD1,TXNRD3,0.5874911097771891,2.504791553397505,2.46058735877525,0.8335774794732504,False,ENSG00000198431,ENSG00000197763,0.6394449999999999,WGD,False,False,False,False,True,7296,114112
1001,VDAC2,VDAC1,0.4756570142104122,7.886864085855288,8.057535991208331,0.7629806956338093,False,ENSG00000165637,ENSG00000213585,0.682848,WGD,True,True,False,False,True,7417,7416
1002,MED25,PTOV1,0.6574611178218217,6.312587366689696,6.344637682475111,0.8697612896857408,False,ENSG00000104973,ENSG00000104960,0.222222,SSD,True,True,False,True,True,81857,53635
1003,RNF145,RNF139,0.07096649257333894,4.469339517443331,4.793500694165455,0.2639837423126861,False,ENSG00000145860,ENSG00000170881,0.23088000000000006,WGD,False,False,False,False,True,153830,11236
1004,UBA5,MOCS3,0.3129444510149681,3.253091743421922,3.3071673455174984,0.6353191477636462,False,ENSG00000081307,ENSG00000124217,0.227723,SSD,False,False,False,False,True,79876,27304
1005,EAF2,EAF1,0.8855637108279695,3.6532233306480815,3.68660817411,0.9576934542188328,False,ENSG00000145088,ENSG00000144597,0.546154,WGD,True,True,False,True,True,55840,85403
1006,SBNO2,SBNO1,0.7221539104318082,3.9478974352470426,3.8574262371933337,0.9023231546925821,False,ENSG00000064932,ENSG00000139697,0.478038,SSD,False,False,False,False,True,22904,55206
1007,RAC2,RAC1,0.01590230259008651,7.743916944898112,7.085655769556668,0.0912501211715059,True,ENSG00000128340,ENSG00000136238,0.921875,WGD,True,False,False,False,True,5880,5879
1008,CAPRIN1,CAPRIN2,0.3727860800482905,3.919695871939599,3.722705350528888,0.6828780257883589,False,ENSG00000135387,ENSG00000110888,0.352609,WGD,True,True,False,False,True,4076,65981
1009,MTHFD1,MTHFD1L,0.07329069419823331,5.202736482324292,5.3858619197824975,0.26932479342744725,False,ENSG00000100714,ENSG00000120254,0.610695,WGD,False,False,False,False,True,4522,25902
1010,DMRTA2,DMRTA1,0.5446217586053138,0.4879385240733277,0.5402719422892729,0.8063682876273662,False,ENSG00000142700,ENSG00000176399,0.35793400000000003,WGD,False,False,False,False,True,63950,63951
1011,ANKRD52,ANKRD28,0.09466943797739306,4.549549017576894,4.818062562175938,0.3183073689536145,False,ENSG00000139645,ENSG00000206560,0.5892189999999999,WGD,True,True,False,False,True,283373,23243
1012,LDLR,LRP8,0.9031285548540636,4.468491004967774,4.493589855427729,0.9640791322063038,False,ENSG00000130164,ENSG00000157193,0.4918600000000001,WGD,False,False,False,False,True,3949,7804
1013,SP1,SP4,0.12218778889325935,1.9587391736739488,1.8276372117282416,0.3710842037045005,False,ENSG00000185591,ENSG00000105866,0.387261,WGD,True,True,False,False,True,6667,6671
1014,SP2,SP4,0.5593014049942271,1.952763861206459,1.9159852464458171,0.8160647930785988,False,ENSG00000167182,ENSG00000105866,0.352365,WGD,False,False,False,False,True,6668,6671
1015,THAP3,THAP1,0.4582274660327534,2.9988063539247167,3.0798295455505555,0.7509150997419627,False,ENSG00000041988,ENSG00000131931,0.271967,SSD,False,False,False,False,True,90326,55145
1016,SLC25A28,SLC25A37,2.7888962611945835e-18,5.0631764101256,4.235577193468991,1.6910007663709822e-16,True,ENSG00000155287,ENSG00000147454,0.593407,WGD,False,False,False,False,True,81894,51312
1017,IGF1R,INSR,6.256785023751532e-05,1.9010745180650053,2.456518370099308,0.0008247168085655099,False,ENSG00000140443,ENSG00000171105,0.5727869999999999,WGD,True,False,False,False,True,3480,3643
1018,SLC31A1,SLC31A2,0.5569883627391059,2.7300772233405515,2.623597028567162,0.8137846038734406,False,ENSG00000136868,ENSG00000136867,0.236842,SSD,False,False,False,True,True,1317,1318
1019,SFXN1,SFXN3,0.002437983429320592,4.39041944350101,3.3224500644902357,0.02091835782044413,True,ENSG00000164466,ENSG00000107819,0.7608699999999999,WGD,False,False,False,False,True,94081,81855
1020,OSBP,OSBP2,0.6502823547774479,2.1532062521552446,2.088839441532943,0.8648004365281807,False,ENSG00000110048,ENSG00000184792,0.604709,WGD,True,False,False,False,True,5007,23762
1021,RELB,RELA,0.4239681285286648,5.560366372300278,5.4484542908668745,0.7226613772419077,False,ENSG00000104856,ENSG00000173039,0.317789,WGD,True,True,True,False,True,5971,5970
1022,CPNE5,CPNE8,0.2628635463042163,2.3623075811957834,1.886286737020443,0.5787198484298003,False,ENSG00000124772,ENSG00000139117,0.758853,WGD,False,False,False,False,True,57699,144402
1023,SMARCA4,SMARCA2,5.59128140916244e-14,4.592805321508979,3.6235926470280884,2.421557353158685e-12,True,ENSG00000127616,ENSG00000080503,0.746812,WGD,True,True,True,False,True,6597,6595
1024,CSNK1D,CSNK1E,0.007409736311213328,6.615587221440474,5.933231041386249,0.05070791504650276,True,ENSG00000141551,ENSG00000213923,0.8385540000000001,WGD,False,False,False,False,True,1453,1454
1025,HES1,HES4,0.4985174915283864,2.5308386706995005,2.735353104394997,0.7754399067613457,False,ENSG00000114315,ENSG00000188290,0.453571,WGD,True,True,False,False,True,3280,57801
1026,VPS37C,VPS37B,0.2777200082017482,4.444227737468479,4.587807106533236,0.5957225175931368,False,ENSG00000167987,ENSG00000139722,0.326761,WGD,True,True,False,False,True,55048,79720
1027,HIST1H1E,HIST1H1B,0.003875244062755487,0.6173524960835538,0.4510523238182869,0.030648125870227087,True,ENSG00000168298,ENSG00000184357,0.8721460000000001,SSD,False,False,False,True,True,3008,3009
1028,HIST1H4C,HIST4H4,0.07015439715522108,1.619495088587304,1.2734157150074523,0.26250596927656233,False,ENSG00000197061,ENSG00000197837,1.0,WGD,False,False,False,False,True,8364,121504
1029,TMEM39B,TMEM39A,0.2534182846046644,4.605440874250755,4.356939647898889,0.5635303908262647,False,ENSG00000121775,ENSG00000176142,0.512195,WGD,False,False,False,False,True,55116,55254
